query	target	evalue	bits	tstart	tend	taxlineage
A0A117KLI3|unreviewed|Uncharacterized	WAKV01000040.1_2	5.447E-28	123	101	312	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp015523185
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUQ01000006.1_59	7.446E-28	123	109	318	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027555
A0A117KLI3|unreviewed|Uncharacterized	CP002098.1_1994	4.326E-26	118	97	178	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_Ignisphaeraceae;g_Ignisphaera;s_Ignisphaera aggregans
A0A117KLI3|unreviewed|Uncharacterized	NC_018015.1_899	8.078E-26	117	106	313	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus cleftensis
A0A117KLI3|unreviewed|Uncharacterized	NC_011529.1_1908	5.257E-25	115	70	257	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus onnurineus
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP013011.1_1454	9.813E-25	114	125	289	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_Pyrodictiaceae;g_Pyrodictium;s_Pyrodictium delaneyi
A0A117KLI3|unreviewed|Uncharacterized	WAOL01000058.1_5	1.190E-23	111	146	350	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Sulfolobales;f_NBVN01;g_WAOL01;s_WAOL01 sp015521295
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP102602.1_1598	3.032E-23	109	114	321	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp024707485
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP102602.1_1520	1.055E-22	108	107	323	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp024707485
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP099582.1_1545	1.440E-22	108	107	292	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus A;s_Thermococcus A aggregans
A0A117KLI3|unreviewed|Uncharacterized	DARA01000066.1_3	2.685E-22	107	100	180	d_Archaea;p_Halobacteriota;c_Methanomicrobia;o_Methanomicrobiales;f_Methanoculleaceae;g_UBA207;s_UBA207 sp002503135
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP015105.1_258	2.374E-21	104	16	215	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus thioreducens
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUQ01000001.1_754	3.240E-21	104	109	308	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027555
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP014855.1_1276	4.423E-21	103	101	241	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus gorgonarius
A0A117KLI3|unreviewed|Uncharacterized	NZ_LR881183.1_452	8.241E-21	102	38	183	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus camini
A0A117KLI3|unreviewed|Uncharacterized	WANV01000005.1_21	8.241E-21	102	107	242	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp015521605
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP015101.1_1973	8.241E-21	102	109	234	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus barossii
A0A117KLI3|unreviewed|Uncharacterized	NZ_AJLF01000002.1_27	1.125E-20	102	105	329	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus zilligii
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUS01000001.1_792	1.125E-20	102	116	294	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027635
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUU01000001.1_919	5.324E-20	100	116	319	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027645
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP007264.1_1736	5.324E-20	100	116	319	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus nautili
A0A117KLI3|unreviewed|Uncharacterized	NZ_JAGGKB010000001.1_746	9.911E-20	99	105	227	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus stetteri
A0A117KLI3|unreviewed|Uncharacterized	WANV01000005.1_24	9.911E-20	99	116	294	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp015521605
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUJ01000004.1_62	3.434E-19	98	108	253	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027395
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP015193.1_1732	4.684E-19	97	88	214	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Pyrococcus;s_Pyrococcus chitonophagus
A0A117KLI3|unreviewed|Uncharacterized	NC_015680.1_233	6.390E-19	97	108	242	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Pyrococcus;s_Pyrococcus yayanosii
A0A117KLI3|unreviewed|Uncharacterized	NC_015680.1_542	2.211E-18	95	116	256	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Pyrococcus;s_Pyrococcus yayanosii
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUH01000001.1_1237	5.608E-18	94	116	294	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027355
A0A117KLI3|unreviewed|Uncharacterized	NC_018015.1_833	1.043E-17	93	116	256	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus cleftensis
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUJ01000001.1_764	9.121E-17	91	2	133	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027395
A0A117KLI3|unreviewed|Uncharacterized	NC_000961.1_285	5.998E-14	82	2	123	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Pyrococcus;s_Pyrococcus horikoshii
A0A117KLI3|unreviewed|Uncharacterized	NZ_JAGSOI010000007.1_24	5.181E-13	79	183	250	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanococcoides;s_Methanococcoides seepicolus
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP009503.1_1446	6.059E-12	76	137	267	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina sp000969965
A0A117KLI3|unreviewed|Uncharacterized	NZ_KB913017.1_495	8.236E-12	76	184	274	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natronorubrum;s_Natronorubrum tibetense
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUJ01000001.1_514	5.186E-11	74	1	87	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027395
A0A117KLI3|unreviewed|Uncharacterized	JAMXHR010000010.1_984	9.568E-11	73	71	265	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina barkeri C
A0A117KLI3|unreviewed|Uncharacterized	NZ_FZMP01000010.1_36	2.396E-10	72	146	223	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens nitroreducens A
A0A117KLI3|unreviewed|Uncharacterized	NZ_JAGGKB010000002.1_198	9.332E-09	67	1	94	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus stetteri
A0A117KLI3|unreviewed|Uncharacterized	NZ_SNUH01000001.1_1468	9.332E-09	67	1	94	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp012027355
A0A117KLI3|unreviewed|Uncharacterized	NZ_CP102602.1_1596	3.151E-08	65	1	72	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp024707485
A0A117KLI3|unreviewed|Uncharacterized	JAEORN010000026.1_37	4.004E-06	59	284	411	d_Archaea;p_Asgardarchaeota;c_Thorarchaeia;o_Thorarchaeales;f_Thorarchaeaceae;g_MP5-2226;s_MP5-2226 sp016840825
A0A117KLI3|unreviewed|Uncharacterized	WAMH01000162.1_10	4.879E-04	53	3	135	d_Archaea;p_Methanobacteriota B;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus sp015522395
A0A371KIN0|unreviewed|Halocin	NC_013966.1_286	8.533E-182	573	1	305	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Haloferax;s_Haloferax volcanii
A0A371KIN0|unreviewed|Halocin	NZ_AOLJ01000018.1_115	2.096E-174	552	16	321	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Haloferax;s_Haloferax gibbonsii
A0A371KIN0|unreviewed|Halocin	NC_019962.1_3778	1.104E-34	147	12	294	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema pellirubrum
A0A371KIN0|unreviewed|Halocin	NZ_JNCS01000004.1_296	3.799E-34	145	4	283	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema altunense
A0A371KIN0|unreviewed|Halocin	NZ_AOIS01000017.1_52	3.799E-34	145	4	283	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena salina
A0A371KIN0|unreviewed|Halocin	NZ_JABUQZ010000001.1_3516	3.799E-34	145	4	283	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena gelatinilytica
A0A371KIN0|unreviewed|Halocin	NZ_RQWN01000003.1_527	3.296E-33	143	13	283	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena salifodinae
A0A371KIN0|unreviewed|Halocin	NZ_FNWL01000002.1_725	8.822E-17	94	8	271	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natronorubrum;s_Natronorubrum sediminis
A0A371KIN0|unreviewed|Halocin	NZ_AOIJ01000052.1_25	1.607E-16	93	2	114	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema gari
A0A7C1F7V1|unreviewed|Uncharacterized	JAGLZA010000417.1_6	1.528E-20	100	89	250	d_Bacteria;p_WOR-3;c_UBA3072;o_UBA3072;f_UBA3072;g_JAGLZA01;s_JAGLZA01 sp023131835
A0A7C1F7V1|unreviewed|Uncharacterized	NZ_WPCA01000158.1_7	7.606E-05	54	210	275	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halapricum;s_Halapricum sp009741825
A0A7C1F7V1|unreviewed|Uncharacterized	MVQK01000003.1_26	1.034E-04	53	158	250	d_Bacteria;p_Bacillota B;c_Desulfotomaculia;o_Desulfotomaculales;f_Pelotomaculaceae;g_Pelotomaculum D;s_Pelotomaculum D sp002067515
A0A7C1F7V1|unreviewed|Uncharacterized	NZ_REFZ01000024.1_27	2.597E-04	52	212	276	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrarchaeobius;s_Natrarchaeobius chitinivorans A
A0A9Q5P106|unreviewed|Uncharacterized	NZ_AP019721.1_929	7.641E-152	483	1	244	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus epidermidis
A0A9Q5P106|unreviewed|Uncharacterized	CALTXP010000111.1_2	7.641E-152	483	1	244	d_Bacteria;p_Bacillota A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Anaerococcus;s_Anaerococcus sp943913325
A0A9Q5P106|unreviewed|Uncharacterized	NZ_PPQK01000076.1_1	6.684E-121	394	1	244	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus chromogenes
A0A9Q5P106|unreviewed|Uncharacterized	NZ_PPPX01000001.1_513	1.604E-116	381	1	244	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus argensis
A0A9Q5P106|unreviewed|Uncharacterized	NZ_PPQH01000083.1_2	4.663E-114	374	5	227	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus intermedius
A0A9Q5P106|unreviewed|Uncharacterized	NZ_UHDI01000001.1_44	1.031E-92	312	1	242	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus equorum
A0A9Q5P106|unreviewed|Uncharacterized	NZ_LR134263.1_321	1.825E-60	219	1	121	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus delphini
A0A9Q5P106|unreviewed|Uncharacterized	NZ_JAAMTH010000001.1_3313	2.000E-25	117	8	257	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus sp018283455
A0A9Q5P106|unreviewed|Uncharacterized	NZ_JAAMTH010000001.1_858	2.000E-25	117	4	261	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus sp018283455
A0A9Q5P106|unreviewed|Uncharacterized	NZ_CP013659.2_504	2.000E-25	117	4	261	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus rifietoensis
A0A9Q5P106|unreviewed|Uncharacterized	NZ_PDOF01000001.1_643	1.120E-23	112	45	261	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales H;f_Salisediminibacteriaceae;g_Alteribacter;s_Alteribacter lacisalsi
A0A9Q5P106|unreviewed|Uncharacterized	NZ_NTUP01000066.1_457	2.834E-23	111	11	256	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae B;g_Rossellomorea;s_Rossellomorea sp002561455
A0A9Q5P106|unreviewed|Uncharacterized	NZ_LT800499.1_1151	8.647E-20	101	18	260	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus A;s_Halobacillus A massiliensis
A0A9Q5P106|unreviewed|Uncharacterized	NZ_BORP01000008.1_88	2.961E-19	99	17	124	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Amphibacillaceae;g_Paucisalibacillus;s_Paucisalibacillus bavariensis
A0A9Q5P106|unreviewed|Uncharacterized	NZ_JAIEZV010000002.1_369	1.013E-18	98	42	258	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus;s_Halobacillus sp019599545
A0A9Q5P106|unreviewed|Uncharacterized	NZ_CP048117.1_3818	1.605E-17	94	42	261	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus;s_Halobacillus sp001592845
A0A9Q5P106|unreviewed|Uncharacterized	NZ_KZ614149.1_2911	2.917E-15	87	181	265	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales H;f_Marinococcaceae;g_Alteribacillus;s_Alteribacillus bidgolensis
A0A9Q5P106|unreviewed|Uncharacterized	NZ_JRNX01000089.1_3	3.959E-15	87	1	197	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus;s_Halobacillus sp000786645
A0A9Q5P106|unreviewed|Uncharacterized	NZ_CP039247.1_1995	1.341E-14	85	208	276	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium endometrii
A0A9Q5P106|unreviewed|Uncharacterized	NZ_MDDN01000001.1_396	2.814E-13	81	34	89	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Lysinibacillus;s_Lysinibacillus xylanilyticus A
A0A9Q5P106|unreviewed|Uncharacterized	NZ_JAJFAX010000001.1_346	5.403E-10	72	187	245	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Glycomyces;s_Glycomyces sp019710475
A0A9Q5P106|unreviewed|Uncharacterized	JALFAQ010000035.1_29	9.859E-10	71	148	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium glucuronolyticum A
A0A9Q5P106|unreviewed|Uncharacterized	DBQX01000110.1_12	1.597E-07	64	141	197	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_UBA1383;s_UBA1383 sp002305415
A0A9Q5P106|unreviewed|Uncharacterized	RZYE01000484.1_2	1.597E-07	64	187	243	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_UBA1383;s_UBA1383 sp009930425
A0A9Q5P106|unreviewed|Uncharacterized	PWKY01000076.1_62	8.376E-04	53	98	152	d_Archaea;p_Thermoplasmatota;c_Thermoplasmata;o_PWKY01;f_PWKY01;g_PWKY01;s_PWKY01 sp003560595
M0H930|unreviewed|Halocin	NZ_AOLI01000017.1_204	4.735E-184	579	15	310	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Haloferax;s_Haloferax larsenii
M0H930|unreviewed|Halocin	NZ_VRYN01000036.1_1	1.947E-152	488	1	296	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Halobacteriaceae;g_Halobacterium;s_Halobacterium salinarum
M0H930|unreviewed|Halocin	AOIR01000031.1_72	4.273E-84	290	1	272	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema thermotolerans
M0H930|unreviewed|Halocin	NZ_VRYN01000005.1_8	2.814E-83	288	5	254	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Halobacteriaceae;g_Halobacterium;s_Halobacterium salinarum
M0H930|unreviewed|Halocin	NZ_AOIS01000013.1_6	3.472E-82	285	3	283	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena salina
M0H930|unreviewed|Halocin	NZ_ML974131.1_203	3.735E-65	235	22	288	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haladaptataceae;g_Halorussus;s_Halorussus amylolyticus
M0H930|unreviewed|Halocin	NZ_CP035119.1_2349	1.603E-63	231	15	288	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haladaptataceae;g_Halorussus;s_Halorussus pelagicus
M0H930|unreviewed|Halocin	NZ_SBIS02000007.1_351	5.024E-62	226	15	288	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haladaptataceae;g_Halorussus;s_Halorussus salinus
M0H930|unreviewed|Halocin	NZ_CP035119.1_1595	1.285E-61	225	15	287	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haladaptataceae;g_Halorussus;s_Halorussus pelagicus
M0H930|unreviewed|Halocin	NZ_CP099993.1_2066	2.404E-61	224	19	288	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haladaptataceae;g_Halorussus;s_Halorussus sp024138125
M0H930|unreviewed|Halocin	NZ_JABUQZ010000001.1_3948	1.124E-57	214	23	314	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena gelatinilytica
M0H930|unreviewed|Halocin	NZ_AOIS01000027.1_81	7.339E-57	211	23	315	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena salina
M0H930|unreviewed|Halocin	NZ_FNWL01000002.1_725	1.441E-51	196	12	293	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natronorubrum;s_Natronorubrum sediminis
M0H930|unreviewed|Halocin	NZ_JNCS01000004.1_296	8.821E-27	123	23	282	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema altunense
M0H930|unreviewed|Halocin	NZ_JABUQZ010000001.1_3516	4.043E-24	115	23	282	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena gelatinilytica
M0H930|unreviewed|Halocin	NZ_RQWN01000003.1_527	6.319E-23	112	23	282	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena salifodinae
M0H930|unreviewed|Halocin	NC_019962.1_3778	1.578E-22	111	30	293	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema pellirubrum
M0H930|unreviewed|Halocin	NZ_AOIS01000017.1_52	3.938E-22	109	23	282	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Haloterrigena;s_Haloterrigena salina
M0H930|unreviewed|Halocin	NC_013966.1_286	2.447E-21	107	28	298	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Haloferax;s_Haloferax volcanii
M0H930|unreviewed|Halocin	NZ_ML974127.1_156	8.376E-12	78	50	286	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haladaptataceae;g_Halorussus;s_Halorussus salinus
M0H930|unreviewed|Halocin	NZ_AOIJ01000052.1_25	2.372E-08	68	37	113	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema gari
A0A1E9A322|unreviewed|Uncharacterized	NZ_PPPX01000001.1_513	7.148E-148	471	1	244	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus argensis
A0A1E9A322|unreviewed|Uncharacterized	NZ_PPQK01000076.1_1	1.035E-118	387	1	244	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus chromogenes
A0A1E9A322|unreviewed|Uncharacterized	NZ_PPQH01000083.1_2	2.735E-115	377	3	227	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus intermedius
A0A1E9A322|unreviewed|Uncharacterized	NZ_AP019721.1_929	3.748E-115	377	1	244	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus epidermidis
A0A1E9A322|unreviewed|Uncharacterized	CALTXP010000111.1_2	3.748E-115	377	1	244	d_Bacteria;p_Bacillota A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Anaerococcus;s_Anaerococcus sp943913325
A0A1E9A322|unreviewed|Uncharacterized	NZ_UHDI01000001.1_44	6.825E-92	310	1	242	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus equorum
A0A1E9A322|unreviewed|Uncharacterized	NZ_LR134263.1_321	3.793E-61	221	1	121	d_Bacteria;p_Bacillota;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus delphini
A0A1E9A322|unreviewed|Uncharacterized	NZ_JAAMTH010000001.1_858	3.249E-24	114	42	261	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus sp018283455
A0A1E9A322|unreviewed|Uncharacterized	NZ_CP013659.2_504	4.428E-24	113	42	261	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus rifietoensis
A0A1E9A322|unreviewed|Uncharacterized	NZ_PDOF01000001.1_643	8.482E-22	107	45	261	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales H;f_Salisediminibacteriaceae;g_Alteribacter;s_Alteribacter lacisalsi
A0A1E9A322|unreviewed|Uncharacterized	NZ_JAAMTH010000001.1_3313	2.141E-21	106	29	257	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus sp018283455
A0A1E9A322|unreviewed|Uncharacterized	NZ_LT800499.1_1151	1.362E-20	103	41	260	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus A;s_Halobacillus A massiliensis
A0A1E9A322|unreviewed|Uncharacterized	NZ_NTUP01000066.1_457	8.647E-20	101	38	256	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae B;g_Rossellomorea;s_Rossellomorea sp002561455
A0A1E9A322|unreviewed|Uncharacterized	NZ_JAIEZV010000002.1_369	1.176E-19	100	1	258	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus;s_Halobacillus sp019599545
A0A1E9A322|unreviewed|Uncharacterized	NZ_BORP01000008.1_88	7.448E-19	98	17	124	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Amphibacillaceae;g_Paucisalibacillus;s_Paucisalibacillus bavariensis
